url,title,text,class
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0292,Match ID 292,match date 30th april 2012 series batting bowling analysis season 2012 41st match venue chidambaram stadium chennai match condition 20 day night match partnership toss chennai super king result kolkata knight rider 5 wicket player match gautam gambhir point kolkata knight rider 2 chennai super king 0 chennai super king r bf 4 6 sr total faf du plessis c mccullum b lee 3 4 0 0 75 00 2 16 michael hussey run 18 19 2 0 94 74 12 95 suresh raina c pathan b kallis 44 34 4 1 129 41 31 65 dwayne bravo c iqbal abdulla b kallis 12 12 0 1 100 00 8 63 dhoni 34 30 2 0 113 33 24 46 ravindra jadeja c da b narine 9 13 0 0 69 23 6 47 albie morkel 13 8 0 0 162 50 9 35 subramaniam badrinath ravichandran ashwin shadab jakati vijaykumar mahesh extra b 1 lb 2 w 3 6 total 5 wicket 20 0 6 95 rpo 139 fall wicket 1 5 du plessis 2 32 hussey 3 74 bravo 4 88 raina 5 118 jadeja bowling r w er wicket iqbal abdulla 3 0 0 18 0 6 00 brett lee 4 0 0 34 1 8 50 10 00 yusuf pathan 1 0 0 10 0 10 00 sunil narine 4 0 0 24 1 6 00 10 00 jacques kallis 4 0 0 21 2 5 25 20 00 rajat bhatia 3 0 0 22 0 7 33 laxmi shukla 1 0 0 7 0 7 00 kolkata knight rider target 140 run 20 0 r bf 4 6 sr total gautam gambhir lbw b bravo 63 52 6 1 121 15 45 00 brendon mccullum c jakati b ashwin 2 8 0 0 25 00 1 43 jacques kallis c dhoni b bravo 26 31 1 1 83 87 18 57 manoj tiwary c mahesh b morkel 13 13 1 0 100 00 9 29 yusuf pathan c du plessis b ashwin 12 11 0 0 109 09 8 57 debabrata da 11 4 2 0 275 00 7 86 laxmi shukla 0 0 0 0 0 00 rajat bhatia sunil narine brett lee iqbal abdulla extra lb 4 w 8 nb 1 13 total 5 wicket 19 4 7 12 rpo 140 fall wicket 1 14 mccullum 2 84 kallis 3 112 tiwary 4 124 gambhir 5 136 pathan bowling r w er wicket shadab jakati 2 0 0 17 0 8 50 albie morkel 4 0 0 24 1 6 00 10 00 ravichandran ashwin 3 4 0 22 2 6 00 20 00 vijaykumar mahesh 1 0 0 11 0 11 00 ravindra jadeja 2 0 0 13 0 6 50 dwayne bravo 4 0 0 27 2 6 75 20 00 suresh raina 3 0 0 22 0 7 33,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0293,Match ID 293,match date 1st may 2012 series batting bowling analysis season 2012 42nd match venue barabati stadium cuttack match condition 20 day night match partnership toss deccan charger result deccan charger 13 run player match kumar sangakkara point deccan charger 2 pune warrior 0 deccan charger r bf 4 6 sr total parthiv patel b samuel 0 1 0 0 0 00 shikhar dhawan b kumar 13 18 2 0 72 22 6 99 cameron white c smith b parnell 74 45 4 4 164 44 39 78 kumar sangakkara b nehra 82 52 10 2 157 69 44 09 jean paul duminy 4 3 0 0 133 33 2 15 biplab samantray 2 2 0 0 100 00 1 08 ankit sharma ashish reddy amit mishra dale steyn veer pratap singh extra b 2 lb 8 nb 1 11 total 4 wicket 20 0 9 30 rpo 186 fall wicket 1 0 patel 2 23 dhawan 3 180 sangakkara 4 180 white bowling r w er wicket marlon samuel 3 0 0 33 1 11 00 10 00 wayne parnell 4 0 1 25 1 6 25 10 00 ashish nehra 4 0 0 41 1 10 25 10 00 bhuvneshwar kumar 4 0 0 22 1 5 50 10 00 murali kartik 2 0 0 16 0 8 00 sourav ganguly 3 0 0 39 0 13 00 pune warrior target 187 run 20 0 r bf 4 6 sr total manish pandey c sangakkara b ankit sharma 0 1 0 0 0 00 michael clarke run 41 31 7 0 132 26 23 70 sourav ganguly c white b dhawan 45 40 5 1 112 50 26 01 steve smith 47 27 3 2 174 07 27 17 robin uthappa c sub b ashish reddy 26 18 1 1 144 44 15 03 mithun manhas c sangakkara b pratap singh 7 4 0 1 175 00 4 05 marlon samuel 1 1 0 0 100 00 0 58 wayne parnell murali kartik bhuvneshwar kumar ashish nehra extra lb 1 w 3 nb 2 6 total 5 wicket 20 0 8 65 rpo 173 fall wicket 1 0 pandey 2 90 clarke 3 96 ganguly 4 158 uthappa 5 172 manhas bowling r w er wicket ankit sharma 2 0 0 9 1 4 50 10 00 jean paul duminy 3 0 0 25 0 8 33 veer pratap singh 4 0 0 31 1 7 75 10 00 dale steyn 4 0 0 46 0 11 50 amit mishra 3 0 0 20 0 6 67 ashish reddy 3 0 0 32 1 10 67 10 00 shikhar dhawan 1 0 0 9 1 9 00 10 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0294,Match ID 294,match date 1st may 2012 series batting bowling analysis season 2012 43rd match venue sawai mansingh stadium jaipur match condition 20 day night match partnership toss rajasthan royal result delhi daredevil 6 wicket player match pawan negi point delhi daredevil 2 rajasthan royal 0 rajasthan royal r bf 4 6 sr total rahul dravid b morkel 57 43 7 0 132 56 40 43 ajinkya rahane c sehwag b negi 42 32 7 0 131 25 29 79 shane watson b negi 8 9 0 1 88 89 5 67 owais shah c ojha b yadav 1 3 0 0 33 33 0 71 bradley hodge c sehwag b negi 1 2 0 0 50 00 0 71 ashok menaria c pietersen b negi 2 4 0 0 50 00 1 42 shreevats goswami 18 21 1 0 85 71 12 77 ankeet chavan 7 6 1 0 116 67 4 96 brad hogg amit singh pankaj singh extra lb 2 w 3 5 total 6 wicket 20 0 7 05 rpo 141 fall wicket 1 71 rahane 2 87 watson 3 90 shah 4 93 hodge 5 95 menaria 6 128 dravid bowling r w er wicket irfan pathan 2 0 0 22 0 11 00 umesh yadav 4 0 0 28 1 7 00 10 00 morne morkel 4 0 0 23 1 5 75 10 00 shahbaz nadeem 4 0 0 33 0 8 25 pawan negi 4 0 0 18 4 4 50 40 00 virender sehwag 2 0 0 15 0 7 50 delhi daredevil target 142 run 20 0 r bf 4 6 sr total mahela jayawardene lbw b chavan 0 3 0 0 0 00 virender sehwag c dravid b hogg 73 38 12 1 192 11 50 69 kevin pietersen c shah b watson 36 34 3 1 105 88 25 00 ross taylor c goswami b hogg 6 5 1 0 120 00 4 17 yogesh nagar 9 9 1 0 100 00 6 25 naman ojha 11 3 1 1 366 67 7 64 irfan pathan pawan negi morne morkel shahbaz nadeem umesh yadav extra b 5 lb 3 w 1 9 total 4 wicket 15 2 9 39 rpo 144 fall wicket 1 0 jayawardene 2 96 pietersen 3 106 taylor 4 131 sehwag bowling r w er wicket ankeet chavan 4 0 0 29 1 7 25 10 00 pankaj singh 2 0 0 24 0 12 00 shane watson 4 0 0 29 1 7 25 10 00 amit singh 1 0 0 12 0 12 00 brad hogg 4 0 0 32 2 8 00 20 00 ashok menaria 0 2 0 10 0 30 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0295,Match ID 295,match date 2nd may 2012 series batting bowling analysis season 2012 44th match venue chinnaswamy stadium bengaluru bangalore match condition 20 day night match partnership toss king xi punjab result king xi punjab 4 wicket player match azhar mahmood point king xi punjab 2 royal challenger bangalore 0 royal challenger bangalore r bf 4 6 sr total mayank agarwal b harris 7 9 0 1 77 78 4 43 chris gayle c sub b azhar mahmood 71 42 6 4 169 05 44 94 virat kohli b chawla 45 42 3 2 107 14 28 48 ab de villiers c chawla b azhar mahmood 17 13 1 1 130 77 10 76 andrew mcdonald c saini b azhar mahmood 9 10 1 0 90 00 5 70 asad pathan 2 3 0 0 66 67 1 27 saurabh tiwary 1 1 0 0 100 00 0 63 daniel vettori vinay kumar zaheer khan kotarangada appanna extra b 1 w 5 6 total 5 wicket 20 0 7 90 rpo 158 fall wicket 1 7 agarwal 2 126 gayle 3 134 kohli 4 154 mcdonald 5 155 de villiers bowling r w er wicket praveen kumar 4 0 0 8 0 2 00 ryan harris 2 0 0 21 1 10 50 10 00 parvinder awana 4 0 0 48 0 12 00 azhar mahmood 4 0 0 20 3 5 00 30 00 piyush chawla 3 0 0 35 1 11 67 10 00 abhishek nayar 1 0 0 16 0 16 00 david hussey 2 0 0 9 0 4 50 king xi punjab target 159 run 20 0 r bf 4 6 sr total mandeep singh lbw b appanna 43 30 6 1 143 33 26 38 shaun marsh b mcdonald 8 10 1 0 80 00 4 91 nitin saini c vettori b mcdonald 50 36 5 0 138 89 30 67 david hussey run 45 29 2 4 155 17 27 61 azhar mahmood run 2 4 0 0 50 00 1 23 abhishek nayar run 2 3 0 0 66 67 1 23 para dogra 3 5 0 0 60 00 1 84 piyush chawla 6 2 0 1 300 00 3 68 ryan harris praveen kumar parvinder awana extra lb 2 w 2 4 total 6 wicket 19 5 8 22 rpo 163 fall wicket 1 38 marsh 2 73 mandeep singh 3 146 saini 4 151 azhar mahmood 5 154 hussey 6 154 nayar bowling r w er wicket zaheer khan 4 0 0 31 0 7 75 vinay kumar 3 5 0 32 0 8 35 andrew mcdonald 4 0 0 25 2 6 25 20 00 daniel vettori 4 0 0 29 0 7 25 kotarangada appanna 3 0 0 30 1 10 00 10 00 asad pathan 1 0 0 14 0 14 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0296,Match ID 296,match date 3rd may 2012 series batting bowling analysis season 2012 45th match venue maharashtra cricket association stadium pune match condition 20 day night match partnership toss mumbai indian result mumbai indian 1 run player match lasith malinga point mumbai indian 2 pune warrior 0 mumbai indian r bf 4 6 sr total james franklin c manhas b kumar 25 23 3 1 108 70 20 83 sachin tendulkar c uthappa b nehra 34 35 4 0 97 14 28 33 rohit sharma run 3 5 0 0 60 00 2 50 robin peterson c ganguly b nehra 13 14 1 0 92 86 10 83 dinesh karthik 18 22 1 0 81 82 15 00 ambati rayudu b kumar 1 3 0 0 33 33 0 83 thisara perera run 0 4 0 0 0 00 harbhajan singh c parnell b dinda 0 1 0 0 0 00 lasith malinga run 14 14 1 1 100 00 11 67 pragyan ojha run 1 1 0 0 100 00 0 83 munaf patel extra b 1 lb 3 w 5 nb 2 11 total 9 wicket 20 0 6 00 rpo 120 fall wicket 1 50 franklin 2 56 sharma 3 81 tendulkar 4 88 peterson 5 92 rayudu 6 93 perera 7 93 harbhajan singh 8 119 malinga 9 120 ojha bowling r w er wicket murali kartik 3 0 0 27 0 9 00 ashok dinda 4 0 1 34 1 8 50 10 00 wayne parnell 4 0 0 18 0 4 50 bhuvneshwar kumar 3 0 0 9 2 3 00 20 00 ashish nehra 4 0 0 19 2 4 75 20 00 michael clarke 2 0 0 9 0 4 50 pune warrior target 121 run 20 0 r bf 4 6 sr total robin uthappa lbw b patel 18 18 2 1 100 00 15 13 jesse ryder c perera b harbhajan singh 9 13 1 0 69 23 7 56 michael clarke lbw b harbhajan singh 14 15 2 0 93 33 11 76 sourav ganguly b malinga 16 24 1 0 66 67 13 45 steve smith b ojha 2 6 0 0 33 33 1 68 mithun manhas 42 34 5 0 123 53 35 29 wayne parnell c peterson b malinga 2 4 0 0 50 00 1 68 bhuvneshwar kumar 10 6 1 0 166 67 8 40 murali kartik ashish nehra ashok dinda extra w 6 6 total 6 wicket 20 0 5 95 rpo 119 fall wicket 1 20 uthappa 2 40 ryder 3 44 clarke 4 47 smith 5 94 ganguly 6 105 parnell bowling r w er wicket lasith malinga 4 0 0 25 2 6 25 20 00 munaf patel 4 0 0 24 1 6 00 10 00 harbhajan singh 4 0 0 18 2 4 50 20 00 pragyan ojha 4 0 0 24 1 6 00 10 00 james franklin 3 0 0 20 0 6 67 thisara perera 1 0 0 8 0 8 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0297,Match ID 297,match date 4th may 2012 series batting bowling analysis season 2012 46th match venue chidambaram stadium chennai match condition 20 day night match partnership toss chennai super king result chennai super king 10 run player match suresh raina point chennai super king 2 deccan charger 0 chennai super king r bf 4 6 sr total faf du plessis c dhawan b pratap singh 42 35 2 1 120 00 26 25 murali vijay c mishra b pratap singh 14 11 2 0 127 27 8 75 suresh raina c jhunjhunwala b mishra 32 24 2 2 133 33 20 00 dhoni b christian 34 28 2 0 121 43 21 25 albie morkel b jhunjhunwala 13 9 1 0 144 44 8 13 ravindra jadeja c sangakkara b ashish reddy 4 9 0 0 44 44 2 50 dwayne bravo 12 4 0 1 300 00 7 50 subramaniam badrinath 1 1 0 0 100 00 0 63 ravichandran ashwin shadab jakati ben hilfenhaus extra lb 5 w 2 nb 1 8 total 6 wicket 20 0 8 00 rpo 160 fall wicket 1 15 vijay 2 79 raina 3 109 du plessis 4 124 morkel 5 142 jadeja 6 147 dhoni bowling r w er wicket ankit sharma 2 0 0 13 0 6 50 dale steyn 4 0 0 25 0 6 25 veer pratap singh 3 0 0 35 2 11 67 20 00 dan christian 4 0 0 35 1 8 75 10 00 abhishek jhunjhunwala 3 0 0 13 1 4 33 10 00 amit mishra 2 0 0 18 1 9 00 10 00 ashish reddy 2 0 0 16 1 8 00 10 00 deccan charger target 161 run 20 0 r bf 4 6 sr total parthiv patel b morkel 1 5 0 0 20 00 0 67 shikhar dhawan run 36 29 3 0 124 14 24 00 cameron white run 77 53 9 2 145 28 51 33 kumar sangakkara c b raina 1 5 0 0 20 00 0 67 dan christian 27 24 2 1 112 50 18 00 ashish reddy c vijay b hilfenhaus 3 3 0 0 100 00 2 00 abhishek jhunjhunwala 1 1 0 0 100 00 0 67 ankit sharma amit mishra dale steyn veer pratap singh extra lb 2 w 2 4 total 5 wicket 20 0 7 50 rpo 150 fall wicket 1 9 patel 2 77 dhawan 3 85 sangakkara 4 135 white 5 148 ashish reddy bowling r w er wicket ben hilfenhaus 4 0 0 31 1 7 75 10 00 albie morkel 3 0 0 16 1 5 33 10 00 dwayne bravo 4 0 0 35 0 8 75 ravichandran ashwin 3 0 0 19 0 6 33 shadab jakati 2 0 0 17 0 8 50 suresh raina 1 0 0 5 1 5 00 10 00 ravindra jadeja 3 0 0 25 0 8 33,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0298,Match ID 298,match date 5th may 2012 series batting bowling analysis season 2012 47th match venue eden garden kolkata match condition 20 day night match partnership toss kolkata knight rider result kolkata knight rider 7 run player match sunil narine point kolkata knight rider 2 pune warrior 0 kolkata knight rider r bf 4 6 sr total gautam gambhir c manhas b kartik 56 36 4 2 155 56 37 33 brendon mccullum lbw b mathews 42 43 5 1 97 67 28 00 yusuf pathan c smith b kumar 11 15 0 0 73 33 7 33 jacques kallis b mathews 1 4 0 0 25 00 0 67 debabrata da 15 18 0 1 83 33 10 00 laxmi shukla c ganguly b kumar 0 1 0 0 0 00 manoj tiwary 6 4 0 0 150 00 4 00 rajat bhatia sunil narine marchant de lange iqbal abdulla extra b 1 lb 5 w 12 nb 1 19 total 5 wicket 20 0 7 50 rpo 150 fall wicket 1 113 gambhir 2 115 mccullum 3 122 kallis 4 134 pathan 5 141 shukla bowling r w er wicket murali kartik 4 0 0 22 1 5 50 10 00 ashok dinda 2 0 0 28 0 14 00 bhuvneshwar kumar 4 0 0 26 2 6 50 20 00 wayne parnell 4 0 0 37 0 9 25 michael clarke 2 0 0 14 0 7 00 angelo mathews 4 0 0 17 2 4 25 20 00 pune warrior target 151 run 20 0 r bf 4 6 sr total robin uthappa c shukla b de lange 17 14 2 0 121 43 11 89 michael clarke b de lange 1 2 0 0 50 00 0 70 manish pandey c da b iqbal abdulla 17 15 2 0 113 33 11 89 steve smith lbw b narine 14 16 1 0 87 50 9 79 mithun manhas c iqbal abdulla b kallis 1 3 0 0 33 33 0 70 angelo mathews c shukla b de lange 35 27 0 3 129 63 24 48 sourav ganguly c iqbal abdulla b bhatia 36 35 4 1 102 86 25 17 wayne parnell run 1 2 0 0 50 00 0 70 bhuvneshwar kumar 11 7 2 0 157 14 7 69 murali kartik 0 0 0 0 0 00 ashok dinda extra lb 4 w 5 nb 1 10 total 8 wicket 20 0 7 15 rpo 143 fall wicket 1 10 clarke 2 28 uthappa 3 49 pandey 4 53 manhas 5 55 smith 6 128 ganguly 7 131 parnell 8 139 mathews bowling r w er wicket iqbal abdulla 4 0 0 26 1 6 50 10 00 marchant de lange 4 0 0 34 3 8 50 30 00 jacques kallis 2 0 0 16 1 8 00 10 00 sunil narine 4 0 1 13 1 3 25 10 00 rajat bhatia 4 0 0 27 1 6 75 10 00 yusuf pathan 2 0 0 23 0 11 50,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0299,Match ID 299,match date 5th may 2012 series batting bowling analysis season 2012 48th match venue punjab cricket association bindra stadium mohali chandigarh match condition 20 day night match partnership toss rajasthan royal result rajasthan royal 43 run player match shane watson point rajasthan royal 2 king xi punjab 0 rajasthan royal r bf 4 6 sr total rahul dravid c awana b harris 46 39 8 0 117 95 25 99 ajinkya rahane c saini b harris 5 6 1 0 83 33 2 82 shane watson c harris b chawla 36 17 4 2 211 76 20 34 ashok menaria c gurkeerat singh b chawla 34 27 1 2 125 93 19 21 bradley hodge c marsh b harris 36 23 2 2 156 52 20 34 johan botha 14 8 2 0 175 00 7 91 stuart binny c marsh b harris 0 1 0 0 0 00 ankeet chavan dishant yagnik shaun tait siddharth trivedi extra lb 2 w 3 nb 1 6 total 6 wicket 20 0 8 85 rpo 177 fall wicket 1 7 rahane 2 76 watson 3 117 dravid 4 133 menaria 5 176 hodge 6 177 binny bowling r w er wicket praveen kumar 4 0 0 32 0 8 00 ryan harris 4 0 0 34 4 8 50 40 00 parvinder awana 4 0 0 34 0 8 50 azhar mahmood 4 0 0 37 0 9 25 piyush chawla 4 0 0 38 2 9 50 20 00 king xi punjab target 178 run 20 0 r bf 4 6 sr total shaun marsh b botha 34 27 5 1 125 93 25 37 mandeep singh c trivedi b watson 7 6 0 1 116 67 5 22 nitin saini c b tait 2 9 0 0 22 22 1 49 david hussey c hodge b trivedi 8 6 2 0 133 33 5 97 azhar mahmood b binny 24 24 2 1 100 00 17 91 gurkeerat singh mann c b botha 23 24 2 0 95 83 17 16 abhishek nayar 9 8 0 0 112 50 6 72 piyush chawla b watson 5 4 1 0 125 00 3 73 ryan harris c botha b tait 3 5 0 0 60 00 2 24 praveen kumar 7 8 1 0 87 50 5 22 parvinder awana extra lb 5 w 6 nb 1 12 total 8 wicket 20 0 6 70 rpo 134 fall wicket 1 8 mandeep singh 2 29 saini 3 55 hussey 4 59 marsh 5 95 azhar mahmood 6 112 gurkeerat singh 7 120 chawla 8 123 harris bowling r w er wicket ankeet chavan 3 0 0 32 0 10 67 shane watson 4 0 1 22 2 5 50 20 00 shaun tait 4 0 0 18 2 4 50 20 00 johan botha 4 0 0 21 2 5 25 20 00 siddharth trivedi 4 0 0 28 1 7 00 10 00 stuart binny 1 0 0 8 1 8 00 10 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0300,Match ID 300,match date 6th may 2012 series batting bowling analysis season 2012 49th match venue wankhede stadium mumbai match condition 20 day night match partnership toss mumbai indian result mumbai indian 2 wicket player match dwayne smith point mumbai indian 2 chennai super king 0 chennai super king r bf 4 6 sr total murali vijay b rp singh 41 29 4 3 141 38 23 70 faf du plessis run 9 11 0 0 81 82 5 20 suresh raina c rp singh b franklin 36 21 3 2 171 43 20 81 dwayne bravo b malinga 40 33 4 1 121 21 23 12 dhoni c sharma b rp singh 25 15 2 1 166 67 14 45 albie morkel b rp singh 3 3 0 0 100 00 1 73 ravindra jadeja c franklin b malinga 9 6 0 1 150 00 5 20 subramaniam badrinath 1 1 0 0 100 00 0 58 ravichandran ashwin c harbhajan singh b malinga 0 1 0 0 0 00 shadab jakati ben hilfenhaus extra lb 4 w 5 9 total 8 wicket 20 0 8 65 rpo 173 fall wicket 1 47 du plessis 2 52 vijay 3 114 raina 4 158 bravo 5 162 dhoni 6 169 morkel 7 173 jadeja 8 173 ashwin bowling r w er wicket robin peterson 2 0 0 22 0 11 00 r p singh 4 0 0 28 3 7 00 30 00 munaf patel 4 0 0 46 0 11 50 lasith malinga 4 0 0 25 3 6 25 30 00 harbhajan singh 3 0 0 14 0 4 67 dwayne smith 2 0 0 26 0 13 00 james franklin 1 0 0 8 1 8 00 10 00 mumbai indian target 174 run 20 0 r bf 4 6 sr total james franklin c vijay b hilfenhaus 1 9 0 0 11 11 0 57 sachin tendulkar c du plessis b ashwin 74 44 11 1 168 18 42 53 rohit sharma b jadeja 60 46 6 2 130 43 34 48 dinesh karthik b bravo 11 5 2 0 220 00 6 32 ambati rayudu b jadeja 0 2 0 0 0 00 dwayne smith 24 9 2 2 266 67 13 79 robin peterson run 0 2 0 0 0 00 harbhajan singh c sub b bravo 0 1 0 0 0 00 lasith malinga b hilfenhaus 0 1 0 0 0 00 r p singh 1 1 0 0 100 00 0 57 munaf patel extra w 3 3 total 8 wicket 20 0 8 70 rpo 174 fall wicket 1 8 franklin 2 134 tendulkar 3 147 karthik 4 148 rayudu 5 149 sharma 6 151 peterson 7 158 harbhajan singh 8 159 malinga bowling r w er wicket ben hilfenhaus 4 0 1 34 2 8 50 20 00 albie morkel 3 0 0 34 0 11 33 ravichandran ashwin 4 0 0 28 1 7 00 10 00 dwayne bravo 4 0 0 39 2 9 75 20 00 shadab jakati 3 0 0 27 0 9 00 ravindra jadeja 2 0 0 12 2 6 00 20 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0301,Match ID 301,match date 6th may 2012 series batting bowling analysis season 2012 50th match venue chinnaswamy stadium bengaluru bangalore match condition 20 day night match partnership toss royal challenger bangalore result royal challenger bangalore 5 wicket player match ab de villiers point royal challenger bangalore 2 deccan charger 0 deccan charger r bf 4 6 sr total daniel harris run 47 41 2 4 114 63 25 97 shikhar dhawan 73 52 10 1 140 38 40 33 cameron white c b parameswaran 45 24 2 3 187 50 24 86 kumar sangakkara 10 3 1 1 333 33 5 52 parthiv patel p reddy ashish reddy amit mishra dale steyn anand rajan veer pratap singh extra b 1 lb 2 w 3 6 total 2 wicket 20 0 9 05 rpo 181 fall wicket 1 86 harris 2 168 white bowling r w er wicket zaheer khan 4 0 0 32 0 8 00 abhimanyu mithun 3 0 0 33 0 11 00 prasanth parameswaran 4 0 0 45 1 11 25 10 00 muttiah muralitharan 4 0 0 18 0 4 50 tillakaratne dilshan 1 0 0 17 0 17 00 jamaluddin syed mohammad 3 0 0 27 0 9 00 chris gayle 1 0 0 6 0 6 00 royal challenger bangalore target 182 run 20 0 r bf 4 6 sr total tillakaratne dilshan b pratap singh 71 54 8 2 131 48 38 38 chris gayle b anand rajan 26 22 1 2 118 18 14 05 virat kohli c steyn b mishra 9 9 1 0 100 00 4 86 asad pathan c steyn b mishra 4 4 0 0 100 00 2 16 ab de villiers 47 17 5 3 276 47 25 41 mayank agarwal lbw b ashish reddy 18 6 1 2 300 00 9 73 jamaluddin syed mohammad 4 1 1 0 400 00 2 16 zaheer khan abhimanyu mithun prasanth parameswaran muttiah muralitharan extra lb 2 w 4 6 total 5 wicket 18 5 9 82 rpo 185 fall wicket 1 91 gayle 2 102 kohli 3 106 pathan 4 117 dilshan 5 143 agarwal bowling r w er wicket shikhar dhawan 1 0 0 11 0 11 00 dale steyn 3 0 1 30 0 10 00 veer pratap singh 3 0 0 34 1 11 33 10 00 anand rajan 3 5 0 44 1 11 48 10 00 ashish reddy 4 0 0 36 1 9 00 10 00 amit mishra 4 0 0 28 2 7 00 20 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0302,Match ID 302,match date 7th may 2012 series batting bowling analysis season 2012 51st match venue arun jaitley stadium delhi match condition 20 day night match partnership toss delhi daredevil result kolkata knight rider 6 wicket player match jacques kallis point kolkata knight rider 2 delhi daredevil 0 delhi daredevil r bf 4 6 sr total david warner c mccullum b kallis 21 19 2 1 110 53 13 73 virender sehwag lbw b kallis 23 9 3 1 255 56 15 03 mahela jayawardene run 30 27 3 1 111 11 19 61 ross taylor c bhatia b sangwan 16 27 0 0 59 26 10 46 irfan pathan st mccullum b narine 36 22 4 1 163 64 23 53 yogesh nagar b lee 10 7 1 0 142 86 6 54 naman ojha c tiwary b narine 2 6 0 0 33 33 1 31 morne morkel run 0 0 0 0 0 00 shahbaz nadeem 0 2 0 0 0 00 varun aaron run 1 1 0 0 100 00 0 65 umesh yadav extra b 1 lb 2 w 11 14 total 9 wicket 20 0 7 65 rpo 153 fall wicket 1 40 sehwag 2 49 warner 3 95 jayawardene 4 100 taylor 5 125 nagar 6 146 ojha 7 152 pathan 8 152 morkel 9 153 aaron bowling r w er wicket brett lee 4 0 1 39 1 9 75 10 00 pradeep sangwan 4 0 0 42 1 10 50 10 00 jacques kallis 4 0 0 20 2 5 00 20 00 sunil narine 4 0 0 23 2 5 75 20 00 rajat bhatia 4 0 0 26 0 6 50 kolkata knight rider target 154 run 20 0 r bf 4 6 sr total brendon mccullum c sehwag b yadav 56 44 7 0 127 27 36 36 gautam gambhir b aaron 36 21 4 1 171 43 23 38 jacques kallis c ojha b yadav 30 27 3 0 111 11 19 48 manoj tiwary c pathan b morkel 8 6 0 0 133 33 5 19 yusuf pathan 7 11 0 0 63 64 4 55 debabrata da 1 3 0 0 33 33 0 65 laxmi shukla rajat bhatia brett lee pradeep sangwan sunil narine extra b 4 lb 5 w 7 16 total 4 wicket 18 4 8 25 rpo 154 fall wicket 1 68 gambhir 2 128 kallis 3 128 mccullum 4 147 tiwary bowling r w er wicket irfan pathan 3 0 0 28 0 9 33 shahbaz nadeem 4 0 0 32 0 8 00 morne morkel 4 0 0 35 1 8 75 10 00 umesh yadav 4 0 0 30 2 7 50 20 00 varun aaron 3 4 0 20 1 5 45 10 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0303,Match ID 303,match date 8th may 2012 series batting bowling analysis season 2012 52nd match venue maharashtra cricket association stadium pune match condition 20 day night match partnership toss pune warrior result rajasthan royal 7 wicket player match shane watson point rajasthan royal 2 pune warrior 0 pune warrior r bf 4 6 sr total sourav ganguly c chavan b tait 14 18 1 0 77 78 11 20 michael clarke lbw b binny 16 18 1 0 88 89 12 80 robin uthappa c yagnik b tait 13 19 0 0 68 42 10 40 anustup majumdar b botha 30 20 1 2 150 00 24 00 steve smith 18 22 1 0 81 82 14 40 angelo mathews run 11 12 0 0 91 67 8 80 mithun manhas b tait 11 9 1 0 122 22 8 80 wayne parnell 2 2 0 0 100 00 1 60 bhuvneshwar kumar murali kartik ashish nehra extra lb 7 w 3 10 total 6 wicket 20 0 6 25 rpo 125 fall wicket 1 30 ganguly 2 35 clarke 3 77 majumdar 4 83 uthappa 5 107 mathews 6 122 manhas bowling r w er wicket ankeet chavan 2 0 0 20 0 10 00 shaun tait 4 0 0 13 3 3 25 30 00 shane watson 4 0 0 28 0 7 00 johan botha 4 0 0 25 1 6 25 10 00 stuart binny 3 0 0 12 1 4 00 10 00 siddharth trivedi 3 0 0 20 0 6 67 rajasthan royal target 126 run 20 0 r bf 4 6 sr total rahul dravid c clarke b parnell 14 16 2 0 87 50 11 11 ajinkya rahane c smith b kumar 0 3 0 0 0 00 shane watson 90 51 10 4 176 47 71 43 ashok menaria c manhas b clarke 18 21 1 0 85 71 14 29 owais shah 4 7 0 0 57 14 3 17 ankeet chavan johan botha stuart binny dishant yagnik shaun tait siddharth trivedi extra 0 total 3 wicket 16 2 7 71 rpo 126 fall wicket 1 4 rahane 2 49 dravid 3 105 menaria bowling r w er wicket wayne parnell 2 0 0 12 1 6 00 10 00 bhuvneshwar kumar 3 0 0 17 1 5 67 10 00 murali kartik 3 0 0 32 0 10 67 ashish nehra 3 0 0 33 0 11 00 angelo mathews 3 0 0 15 0 5 00 michael clarke 2 0 0 12 1 6 00 10 00 steve smith 0 2 0 5 0 15 00,scorecard
